"","ID","Binomial","rmax"
"287",8524,"Tragelaphus_strepsiceros",1.53705583356638
"288",8526,"Giraffa_camelopardalis",1.49543422109126
"289",8527,"Sylvicapra_grimmia",-1.15804323105754
"290",8528,"Raphicerus_campestris",0.601331503844251
"291",8530,"Syncerus_caffer",1.45693297369911
"292",8532,"Redunca_arundinum",0.793778790851107
"293",8534,"Hippotragus_equinus",1.75859325481505
"294",8535,"Hippotragus_niger",2.49721671281694
"295",8536,"Phacochoerus_aethiopicus",0.81873837989258
"296",8537,"Kobus_ellipsiprymnus",0.209340111471501
"297",8538,"Connochaetes_taurinus",0.981188525133007
"298",8539,"Equus_burchellii",1.69041406180772
"299",8540,"Loxodonta_africana",0.666562109746773
"300",8586,"Gazella_gazella",0.297048112320826
"301",8587,"Gazella_dorcas",0.238960185455678
"302",8654,"Loxodonta_africana",0.0492842755255224
"303",8656,"Tragelaphus_strepsiceros",0.0273055460410177
"304",8708,"Lama_guanicoe",0.960385245942047
"305",8732,"Oligoryzomys_longicaudatus",0.667922089212646
"306",8996,"Calomys_venustus",1.1430537733945
"307",8997,"Akodon_azarae",0.869424935425923
"308",9055,"Enhydra_lutris",0.575633884288072
"309",9056,"Enhydra_lutris",1.56802729901815
"310",9133,"Orcinus_orca",0.161673364733317
"311",9144,"Lepus_americanus",0.4413439443989
"312",9242,"Diceros_bicornis",0.000706184822432877
"313",9244,"Brachyteles_arachnoides",0.167633415624972
"314",9808,"Callorhinus_ursinus",0.140710922578825
"315",9814,"Orcinus_orca",-0.00518267959398744
"316",9815,"Orcinus_orca",0.259835815640535
"317",9816,"Orcinus_orca",0.015613501925919
"318",9817,"Orcinus_orca",0.0730229702082403
"319",9860,"Oryx_beisa",0.571390981185456
"320",9862,"Syncerus_caffer",0.709440684202318
"321",9864,"Acinonyx_jubatus",0.907652885451208
"322",9865,"Taurotragus_oryx",1.00139302740498
"323",9867,"Loxodonta_africana",0.778738658650041
"324",9868,"Litocranius_walleri",0.453146139812489
"325",9877,"Giraffa_camelopardalis",0.269495892700969
"326",9879,"Nanger_granti",0.678037918472278
"327",9882,"Tragelaphus_strepsiceros",1.18465944605526
"328",9883,"Alcelaphus_buselaphus",0.115526951623514
"329",9884,"Aepyceros_melampus",0.651468584233343
"330",9887,"Oreotragus_oreotragus",1.98195884488396
"331",9888,"Panthera_leo",3.37247401938181
"332",9890,"Diceros_bicornis",-0.00447286399458631
"333",9892,"Ceratotherium_simum",4.36138672359126
"334",9901,"Kobus_ellipsiprymnus",0.638792571340715
"335",9903,"Equus_burchellii",0.168859262846012
"336",10010,"Loxodonta_africana",0.522213145347406
"337",10015,"Diceros_bicornis",-0.0902998024099192
"338",10039,"Connochaetes_taurinus",0.313535711062831
"339",10090,"Ceratotherium_simum",0.255649296645787
"340",10096,"Panthera_leo",0.869457995022249
"341",10392,"Ovibos_moschatus",0.0505582593650644
"342",10411,"Marmota_marmota",0.297072230276338
"343",10488,"Phocoena_phocoena",0.198906478162339
"344",10496,"Orcinus_orca",1.09914384229729
"345",10618,"Ovibos_moschatus",0.258044939430917
"346",10693,"Sus_scrofa",0.262703675558143
"347",10698,"Balaenoptera_physalus",0.495403181288919
"348",10699,"Sus_scrofa",0.060059545904354
"349",10700,"Sus_scrofa",0.290372053097904
"350",10701,"Sus_scrofa",0.229910288002142
"351",10702,"Capreolus_capreolus",-0.0297423685937067
"352",10703,"Alces_alces",0.197894779173399
"353",10704,"Capreolus_capreolus",0.284529197239497
"354",10705,"Canis_lupus",1.01001581473374
"355",10707,"Capreolus_capreolus",0.0583763010713049
"356",10709,"Capreolus_capreolus",0.185217049289379
"357",10712,"Capreolus_capreolus",0.476321470379856
"358",10713,"Capra_ibex",0.204060901010774
"359",10714,"Capra_ibex",0.248983890623241
"360",10716,"Bison_bonasus",0.204752914643299
"361",10717,"Capra_ibex",0.206675230197587
"362",10718,"Capra_ibex",0.0753756712974221
"363",10720,"Bison_bonasus",0.17298791249089
"364",10727,"Bison_bonasus",0.595122737095062
"365",10728,"Bison_bonasus",0.147876871682376
"366",10729,"Bison_bonasus",0.564568023400212
"367",10734,"Bison_bonasus",-0.0183901770166098
"368",10738,"Bison_bonasus",-0.029301069381616
"369",10739,"Capreolus_capreolus",-0.0678233293871629
"370",10780,"Ursus_arctos",0.0602871275920178
"371",10781,"Ursus_arctos",0.796901978161244
"372",10833,"Capra_pyrenaica",0.0584478171792025
"373",10836,"Capra_pyrenaica",0.589145672700567
"374",10838,"Capra_pyrenaica",0.247082474451408
"375",10869,"Delphinus_delphis",-0.374413680013538
"376",10897,"Rupicapra_pyrenaica",0.401606051848878
"377",10898,"Rupicapra_pyrenaica",0.418380742144225
"378",10933,"Halichoerus_grypus",0.387321333990367
"379",10964,"Octodon_degus",0.506581313037845
"380",11025,"Halichoerus_grypus",0.883480409784938
"381",11027,"Halichoerus_grypus",4.02287452748434
"382",11032,"Halichoerus_grypus",1.18802308537962
"383",11120,"Phoca_vitulina",0.52853802387748
"384",11130,"Pan_paniscus",0.165677330374152
"385",11142,"Alces_alces",0.73489422913671
"386",11143,"Alces_alces",0.402327218407847
"387",11144,"Alces_alces",0.112057511685523
"388",11145,"Alces_alces",0.145686048883611
"389",11146,"Alces_alces",0.23960095238694
"390",11148,"Alces_alces",0.0655663555322839
"391",11153,"Rupicapra_rupicapra",0.889562143371153
"392",11154,"Rupicapra_rupicapra",0.520990370355507
"393",11167,"Cervus_elaphus",0.129399519988595
"394",11169,"Cervus_elaphus",0.0854705087996575
"395",11170,"Cervus_elaphus",0.193611820803797
"396",11176,"Cervus_elaphus",0.390594916874015
"397",11178,"Cervus_elaphus",0.475841701041716
"398",11180,"Cervus_elaphus",0.221390926749323
"399",11200,"Rucervus_eldii",0.151405508376295
"400",11203,"Diceros_bicornis",0.220491520583384
"401",11204,"Diceros_bicornis",0.105413675673119
"402",11205,"Diceros_bicornis",0.191151731820402
"403",11290,"Enhydra_lutris",0.245300222206554
"404",11299,"Meles_meles",0.256189024955917
"405",11422,"Arctocephalus_gazella",0.211293323447944
"406",11423,"Arctocephalus_tropicalis",0.631971647853667
"407",11470,"Rupicapra_pyrenaica",0.332182117295477
"408",11472,"Capreolus_capreolus",0.0616385321319532
"409",11474,"Sus_scrofa",0.0638142498683285
"410",11477,"Capreolus_capreolus",0.480251035329223
"411",11483,"Vulpes_vulpes",1.0002898555966
"412",11486,"Vulpes_vulpes",1.06784383015088
"413",11490,"Vulpes_vulpes",0.81953162674075
"414",11491,"Vulpes_vulpes",0.588458743740156
"415",11493,"Capreolus_capreolus",0.424955768585531
"416",11496,"Capreolus_capreolus",0.4378541005544
"417",11499,"Capreolus_capreolus",0.188998452861687
"418",11521,"Halichoerus_grypus",1.0903581880338
"419",11524,"Halichoerus_grypus",0.572775943449802
"420",11543,"Rupicapra_pyrenaica",0.16565911928494
"421",11552,"Rupicapra_pyrenaica",0.338879520574565
"422",11553,"Rupicapra_pyrenaica",0.253904183131281
"423",11554,"Rupicapra_pyrenaica",0.290129897814639
"424",11555,"Rupicapra_pyrenaica",0.395083450140571
"425",11560,"Rupicapra_pyrenaica",-0.0529290373108704
"426",11564,"Rupicapra_pyrenaica",0.557795889721213
"427",11565,"Rupicapra_pyrenaica",0.145532298258383
"428",11876,"Castor_fiber",0.171530617390733
"429",11877,"Castor_fiber",0.48201840634291
"430",11878,"Castor_fiber",0.407849967668574
"431",11879,"Castor_fiber",0.30950002784967
"432",11881,"Castor_fiber",0.481198210515498
"433",11885,"Castor_fiber",0.304712959432725
"434",11896,"Tursiops_truncatus",-0.201483843614012
"435",11972,"Hippopotamus_amphibius",0.610835565038438
"436",12306,"Megaptera_novaeangliae",0.677906333239596
"437",12307,"Balaenoptera_musculus",0.268670276192335
"438",12372,"Peromyscus_maniculatus",1.73487624137283
"439",12373,"Peromyscus_maniculatus",1.3052130058926
"440",12374,"Tamias_amoenus",0.881628408828826
"441",12376,"Microtus_pennsylvanicus",0.692872551442861
"442",12378,"Sorex_monticolus",1.29992905029132
"443",12387,"Tamias_amoenus",0.440720829710602
"444",12389,"Microtus_pennsylvanicus",1.35808938038413
"445",12390,"Sorex_monticolus",1.63899004508655
"446",12692,"Pekania_pennanti",0.501969426344048
"447",12693,"Erethizon_dorsata",0.5443278500751
