Unique_ID,Ref,Reference,Region,Taxa,Group,Species,Mean_gm2,Variance,CV,CV_k,Count,Units,ts1,ts2,ts3,ts4,ts5,ts6,ts7,ts8,ts9,ts10,ts11,ts12,ts13,ts14,ts15,ts16,ts17,ts18,ts19,ts20,ts21,ts22,ts23,ts24,ts25,ts26,ts27,ts28,ts29,ts30,ts31,ts32,ts33,ts34,ts35,ts36,ts37,ts38,ts39,ts40,ts41,ts42,ts43,ts44,ts45,ts46,ts47,ts48,ts49,ts50,ts51,ts52,ts53,ts54,ts55,ts56,ts57,ts58,ts59,ts60,ts61,ts62,ts63,ts64,ts65,ts66,ts67,ts68,ts69,ts70,ts71,ts72,ts73,ts74,ts75,ts76,ts77,ts78,ts79,ts80,ts81,ts82,ts83,ts84,ts85,ts86,ts87,ts88,ts89,ts90,ts91,ts92,ts93,ts94,ts95,ts96,ts97,ts98,ts99,ts100,ts101,ts102,ts103,ts104,ts105,ts106,ts107,ts108,ts109,ts110,ts111,ts112,ts113,ts114,ts115,ts116,ts117,ts118,ts119,ts120,ts121,ts122,ts123,ts124,ts125,ts126,ts127,ts128,ts129,ts130,ts131,ts132,ts133,ts134,ts135
99,"Dahmen, K (1997): Tab. H3: Production of copepodites and mesoInvertebrate groups in 1988-1992 at station BMP-K2. doi:10.1594/PANGAEA.761820,",Dahmen 1997,,Ectotherm,Invertebrate,Bivalve,0.012703704,0.000194722,1.098442037,0.739465313,27,g/m2,,,0.0185,0.0047,0.0028,0.0003,,0.0518,0.0405,0.0171,0.0035,0.0001,0.0329,0.0033,0.0137,0.0172,0.0039,0.0007,,0.035,0.0174,0.003,0.0017,0.0029,0.0015,0.0017,0.004,0.0172,0.0246,0.0183,0.0047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,"Dahmen, K (1997): Tab. H3: Production of copepodites and mesoInvertebrate groups in 1988-1992 at station BMP-K2. doi:10.1594/PANGAEA.761820,",Dahmen 1997,,Ectotherm,Invertebrate,MesoInvertebrate,11.50341613,72.781046,0.741621507,0.595684257,31,g/m2,2.7988,2.5598,19.7721,16.3344,8.7063,2.1331,5.3772,27.7887,24.115,7.0802,11.6324,7.8841,18.4766,7.2956,16.2985,13.211,9.3801,2.225,7.2873,8.1973,24.7257,13.8095,7.7302,4.7862,6.265,6.1317,4.4067,37.4488,5.6967,19.5713,7.4806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,"Mayzaud, Patrick (2004): Biomass of Invertebrate at different stations of ANTARES-II cruise. doi:10.1594/PANGAEA.136612",Mayzaud 2004,Antares II cruise,Ectotherm,Invertebrate,Invertebrate spcs,5.209655172,20.00054802,0.858444,0.651360321,29,g/m2,3,3,4,3,5,6,1,2,5,4,3,5,4,2,4,5,4,3,4,12,3,9,4,7,4,6,6,2,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,JGOFS-INDIA (2013): Invertebrate biomass measured on water bottle samples during Sagar Kanya cruise SK91. doi:10.1594/PANGAEA.807514,JGOFS-INDIA 2013; cruise SK91,Arabian Sea,Ectotherm,Invertebrate,Invertebrate spcs,0.298189655,0.144761244,1.275949778,0.787076504,58,g/m2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,JGOFS-INDIA (2013): Invertebrate biomass measured on water bottle samples during Sagar Kanya cruise SK121. doi:10.1594/PANGAEA.807517,JGOFS-INDIA 2013; cruise SK121,Arabian Sea,Ectotherm,Invertebrate,Invertebrate spcs,0.992885714,0.789025163,0.894635577,0.666752943,35,g/m2,3,2,0,1,1,0,,1,1,2,0,0,2,4,0,1,2,0,2,1,1,3,1,1,1,1,0,1,1,0,1,0,0,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,JGOFS-INDIA (2013): Invertebrate biomass measured on water bottle samples during Sagar Kanya cruise SK99. doi:10.1594/PANGAEA.807515,JGOFS-INDIA 2013; cruise SK99,Arabian Sea,Ectotherm,Invertebrate,Invertebrate spcs,0.189020408,0.096114562,1.640158803,0.853818581,49,g/m2,1,0,0,0,0,1,0,0,0,0,1,0,,0,0,0,0,,,0,1,0,0,0,0,1,0,,,0,1,1,0,0,0,1,0,,0,0,1,0,,,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,JGOFS-INDIA (2013): Invertebrate biomass measured on water bottle samples during Sagar Kanya cruise SK77. doi:10.1594/PANGAEA.807512,JGOFS-INDIA 2013; cruise SK77,Arabian Sea,Ectotherm,Invertebrate,Invertebrate spcs,0.141969697,0.04332503,1.466134389,0.82613215,33,g/m2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,JGOFS-INDIA (2013): Invertebrate biomass measured on water bottle samples during Sagar Kanya cruise SK87. doi:10.1594/PANGAEA.807513,JGOFS-INDIA 2013; cruise SK87,Arabian Sea,Ectotherm,Invertebrate,Invertebrate spcs,0.345631579,0.141227912,1.087293655,0.73603562,19,g/m2,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,OMEX Project Members (2004): Invertebrate abundance during cruise CD85. doi:10.1594/PANGAEA.207521,OMEX Project Members 2004,"Bidston Observatory, Birkenhead, Merseyside",Ectotherm,Invertebrate,Amphipoda ,0.003668636,3.71E-05,1.65933256,0.856489226,44,g/m2,0.00027,0.00016,0.00018,0.00192,0.01294,0.0002,,0.00015,0.00354,0.00212,0.00017,,,,0.00021,0.00594,0.00394,0.0014,,,,0.00019,0.00019,,0.00861,0.00021,,0.00017,0.00374,0.01257,,,0.00219,0.00664,0.03287,0.00502,0.00018,0.0002,0.0016,0.0081,0.0043,0.0002,,,,0.00101,,,0.01075,0.00063,0.00188,,0.00039,0.0002,,0.00045,0.0171,0.00027,,0.00626,0.00207,0.00018,0.00011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,OMEX Project Members (2004): Invertebrate abundance during cruise CD85. doi:10.1594/PANGAEA.207521,OMEX Project Members 2004,"Bidston Observatory, Birkenhead, Merseyside",Ectotherm,Invertebrate,Chaetognatha ,0.004568929,8.57E-05,2.026749725,0.896781867,56,g/m2,0.00322,0.00204,0.00195,0.0003,0.00095,0.00418,0.0016,0.0001,0.00102,0.00259,0.002,0.00225,0.00864,0.0031,0.00191,0.00296,0.00254,0.00699,,,,0.00331,0.00155,,0.00391,0.00358,0.00477,0.00032,0.00137,0.00285,0.00639,0.00613,0.00532,0.00011,0.00011,0.0035,0.00255,0.00319,0.00205,0.00432,0.00617,0.0019,0.00176,,,0.00293,,,0.00716,0.00138,0.00837,0.00895,0.00022,0.00099,,0.00024,0.00212,0.0024,0.00202,0.00234,0.00072,0.04521,0.05586,0.00011,0.00134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,OMEX Project Members (2004): Invertebrate abundance during cruise CD85. doi:10.1594/PANGAEA.207521,OMEX Project Members 2004,"Bidston Observatory, Birkenhead, Merseyside",Ectotherm,Invertebrate,Decapoda ,0.011937209,9.65E-05,0.822931259,0.635431996,43,g/m2,0.03031,0.03788,0.01632,0.00347,0.02512,0.00624,0.01487,,,,0.01282,0.01353,0.01191,0.01709,0.0047,,0.00028,0.0014,,,,0.01047,0.02576,,,0.03048,0.02424,,,,0.00019,0.00508,0.00601,0.00185,0.00617,0.00732,0.02708,0.01242,0.01308,0.0002,0.00134,0.01503,0.00643,,,0.02851,,,0.01625,0.00274,0.01108,0.01973,0.00039,0.01777,,,,0.00396,0.00597,0.00764,,0.00642,0.00375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,OMEX Project Members (2004): Invertebrate abundance during cruise CD85. doi:10.1594/PANGAEA.207521,OMEX Project Members 2004,"Bidston Observatory, Birkenhead, Merseyside",Ectotherm,Invertebrate,Euphausiacea ,0.003285965,1.35E-05,1.120133671,0.745977148,57,g/m2,0.00243,0.00292,0.00338,0.00135,0.0083,0.00326,0.00342,0.00015,0.00216,0.00625,0.00324,0.00258,0.00134,0.00169,0.00146,0.00519,0.00357,0.01345,,,,0.00102,0.00135,,0.00861,0.00079,0.00154,0.00039,0.00018,0.00349,0.01191,0.00117,0.00601,0.00093,0.00494,0.00289,0.00197,0.00365,0.00328,0.0041,0.00202,0.00111,0.00162,,,0.00071,,,0.00217,0.0009,0.00676,0.00222,0.00631,0.00107,0.00045,0.00045,0.00117,0.00291,0.00186,0.0041,0.02165,0.00258,0.00229,0.00017,0.00042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,OMEX Project Members (2004): Invertebrate abundance during cruise CD85. doi:10.1594/PANGAEA.207521,OMEX Project Members 2004,"Bidston Observatory, Birkenhead, Merseyside",Ectotherm,Invertebrate,Fish ,0.026651754,0.000799931,1.061207884,0.727783615,57,g/m2,0.01386,0.01156,0.09325,0.00658,0.08593,0.01557,0.00838,0.00025,0.01052,0.00368,0.03255,0.03095,0.03699,0.02689,0.03032,0.01428,0.03502,0.03495,,,,0.01899,0.05869,,0.02493,0.01416,0.05574,0.00179,0.00299,0.02229,0.01588,0.08427,0.05613,0.0208,0.02568,0.0213,0.09642,0.00757,0.00868,0.02798,0.02117,0.05944,0.03302,,,0.01671,,,0.02561,0.00147,0.03387,0.02381,0.14165,0.02914,0.00074,0.00045,0.00273,0.01511,0.0339,0.01002,0.0061,0.00725,0.00079,0.00017,0.00018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,OMEX Project Members (2004): Invertebrate abundance during cruise CD85. doi:10.1594/PANGAEA.207521,OMEX Project Members 2004,"Bidston Observatory, Birkenhead, Merseyside",Ectotherm,Invertebrate,Medusae ,0.007372456,4.02E-05,0.860384369,0.652206744,57,g/m2,0.00241,0.0051,0.0092,0.00218,0.00148,0.0016,0.01917,0.00049,0.00087,0.00111,0.00333,0.00991,0.00568,0.00478,0.01439,0.00581,0.01213,0.0184,,,,0.01124,0.00657,,0.01065,0.0087,0.01855,0.00107,0.00377,0.00619,0.0026,0.01237,0.02343,0.00462,0.01023,0.0054,0.01741,0.00735,0.01781,0.01764,0.00949,0.00758,0.00504,,,0.00762,,,0.01821,0.00075,0.01395,0.01919,0.00087,0.00185,0.00048,0.00194,0.00531,0.0024,0.01241,0.00518,0.00018,0.00068,0.00306,0.00017,0.00023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,OMEX Project Members (2004): Invertebrate abundance during cruise CD85. doi:10.1594/PANGAEA.207521,OMEX Project Members 2004,"Bidston Observatory, Birkenhead, Merseyside",Ectotherm,Invertebrate,Mysidacea ,0.008243214,9.85E-05,1.203948395,0.769254212,28,g/m2,0.00195,0.00912,0.00744,,,,0.0181,,,,,0.00018,0.00511,0.00259,0.0047,,,,,,,0.01142,0.01503,,,0.01309,0.0054,,,,0.00019,0.00071,0.00693,,,,0.01452,0.0171,0.04706,0.0002,,0.00554,0.02456,,,0.00505,,,0.00295,0.00017,0.00018,0.00343,,,,,,,0.0033,,,,0.00479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,OMEX Project Members (2004): Invertebrate abundance during cruise CD85. doi:10.1594/PANGAEA.207521,OMEX Project Members 2004,"Bidston Observatory, Birkenhead, Merseyside",Ectotherm,Invertebrate,Pteropoda ,0.040750179,0.017485703,3.244980026,0.955651058,56,g/m2,0.00319,0.0006,0.00042,0.01282,0.52514,0.01196,0.00039,0.00443,0.1458,0.06775,0.00017,0.00018,0.00274,0.00058,0.00383,0.00089,0.03069,0.00366,,,,0.00238,0.00103,,0.00429,0.00184,0.00294,0.00164,0.47686,0.06814,0.00134,0.00071,0.00078,0.04785,0.71768,0.03179,0.00268,0.0014,0.00122,0.0081,0.00863,0.00078,0.00199,,,0.00101,,,0.0128,0.00274,0.01291,0.00184,0.02485,0.01354,0.00045,0.00045,0.00273,0.00291,0.001,0.00141,0.00154,0.00174,0.0006,,0.00018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,OMEX Project Members (2004): Invertebrate abundance during cruise CD85. doi:10.1594/PANGAEA.207521,OMEX Project Members 2004,"Bidston Observatory, Birkenhead, Merseyside",Ectotherm,Invertebrate,Salpida ,0.013183333,0.000626853,1.899142847,0.884831579,54,g/m2,0.01287,0.01529,0.00161,0.00546,0.05915,0.00885,0.00053,0.00326,0.00036,0.00025,0.00017,0.00034,0.00036,0.00119,0.00013,0.02748,0.00882,0.01349,,,,0.00012,,,0.10001,0.00128,0.00053,0.00054,0.00114,0.00495,0.00071,0.00077,0.00127,0.0187,0.04197,0.00922,,0.00012,0.00096,0.14184,0.01127,0.02111,,,,,0.0058,0.00122,0.02762,0.02109,0.00647,0.00307,0.03408,0.01036,0.00048,0.00048,0.00106,0.01951,0.00481,0.00086,0.03865,0.00462,0.00306,,0.01254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,OMEX Project Members (2004): Invertebrate abundance during cruise CD85. doi:10.1594/PANGAEA.207521,OMEX Project Members 2004,"Bidston Observatory, Birkenhead, Merseyside",Ectotherm,Invertebrate,Siphonophora ,0.013854561,0.00049941,1.613005499,0.849917655,57,g/m2,0.00281,0.00387,0.00207,0.00199,0.00634,0.02003,0.00053,0.00158,0.00729,0.02955,0.02663,0.01205,0.00379,0.00382,0.01439,0.06975,0.01544,0.01496,,,,0.00189,0.00119,,0.06628,0.00256,0.00358,0.00215,0.00663,0.02746,0.02367,0.02474,0.00988,0.00132,0.01265,0.058,0.00557,0.00184,0.00192,0.02097,0.00427,0.00885,0.00076,,,0.00105,,,0.04646,0.00192,0.02232,0.13047,0.00076,0.00456,0.0029,0.0017,0.0069,0.01279,0.00775,0.02245,0.0006,0.00124,0.00199,0.00044,0.00034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,"Huse, G (2014): Spatially explicit estimates of length and biomass of Clupea harengus (Norwegian spring spawning herring) from acoustic and trawl surveys in the North-East Atlantic in May 2007. Institute of Marine Research, Bergen, doi:10.1594/PANGAEA.827193",Huse 2014,North-East Atlantic,Ectotherm,Fish,Clupea harengus,12.57871759,171.6641505,1.041605915,0.721367142,100,g/m2,13.4761153,3.0175015,3.6395486,16.5634362,8.3584013,6.3487129,28.42235,19.89788,15.0190944,5.8010396,8.2982761,1.1988031,9.8396273,10.8630751,11.0781043,0.0764735,13.5825189,4.1295952,9.384569,23.0819889,26.4083314,26.3363133,16.5777169,9.9769511,2.5001223,14.6416919,2.8505242,20.0408503,31.2820967,28.2148748,37.4839983,32.351191,0.174272,23.8172918,17.302053,17.6142778,1.409537,63.5901252,58.6397088,22.622219,5.7156785,0.2617268,9.7363541,38.5966803,5.6340186,12.6932382,3.2350612,2.3717734,4.2826674,0.441325,42.1437595,0.1459639,5.7206639,9.4700612,17.2132644,33.3172335,15.1377228,5.0529965,7.6876441,0.4070559,25.8840448,7.3660833,11.6724316,1.6367472,6.0150844,1.9520326,2.0161706,0.0773093,1.3358358,6.1180868,33.9735527,21.6065783,1.9294991,0.2300757,0.8255911,0.540364,10.8662697,0.2351543,9.454237,10.7558736,5.2558096,0.6824694,15.9871578,12.2485964,0.362848,1.4037973,0.2405679,1.206622,2.0823646,5.8323821,4.7163075,2.26371,20.7580664,22.1098952,9.4519977,8.1144904,24.073442,48.3465812,29.5688119,3.4986721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,"Huse, G (2014): Spatially explicit estimates of length and biomass of Clupea harengus (Norwegian spring spawning herring) from acoustic and trawl surveys in the North-East Atlantic in May 2007. Institute of Marine Research, Bergen, doi:10.1594/PANGAEA.827193",Huse 2015,North-East Atlantic,Ectotherm,Fish,Clupea harengus,8.065182034,58.24254421,0.946250223,0.687316487,53,g/m2,15.518346,4.0294263,2.9791409,,1.4891351,0.6183052,18.34553,8.6365317,9.4291526,27.772251,5.2847467,3.8755067,0.252749,1.4645574,4.1516249,13.6733227,1.2937245,8.3079412,0.3044059,6.5308882,16.1579878,8.0827461,22.9216162,2.447615,38.6274461,,5.5071986,20.3847816,3.9700262,3.5018608,10.6834857,9.4692895,13.3233227,16.4257979,8.2611736,8.4094176,7.7136342,4.8618695,17.4929878,3.0441497,12.716558,2.6305154,7.3745952,3.3811503,7.6996738,6.4988643,1.8258649,1.2482761,9.8989895,4.4664968,9.7924549,1.6066744,1.3516045,1.3999418,,0.3192953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,"Huse, G (2014): Spatially explicit estimates of length and biomass of Clupea harengus (Norwegian spring spawning herring) from acoustic and trawl surveys in the North-East Atlantic in May 2007. Institute of Marine Research, Bergen, doi:10.1594/PANGAEA.827",Huse 2014,North-East Atlantic,Ectotherm,Fish,Clupea harengus,14.48878049,444.1165745,1.454509821,0.824035445,73,g/m2,2.3959901,4.6458882,,,11.1227665,7.2031043,3.7207135,7.9116249,0.6559988,5.2204805,0.4347962,2.2622073,0.8494875,1.3842545,13.5066482,6.6363512,1.9909115,1.6108678,0.2531654,5.1148165,2.2443069,11.2429557,3.4749592,0.1688294,18.3304106,4.8945457,10.8410367,3.6992662,5.2588352,1.546159,4.6055911,25.9065463,96.2834333,18.8743593,29.8879557,23.1014036,19.3591206,20.6246593,15.6372947,18.820399,1.782184,30.8581887,2.2682266,16.5295428,16.2276063,9.5125597,14.0246156,30.3237391,79.736887,9.9764881,127.8968229,8.4536779,5.1448486,17.2627402,31.8444991,20.7802184,33.476258,28.7365638,18.2536663,7.8116308,6.8491031,8.2923122,4.2714677,0.6658911,15.7986372,8.855297,3.2816482,11.8834158,48.838145,5.7640798,3.1831479,12.100993,5.1188585,0.0804718,0.074403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,"Huse, G (2014): Spatially explicit estimates of length and biomass of Clupea harengus (Norwegian spring spawning herring) from acoustic and trawl surveys in the North-East Atlantic in May 2007. Institute of Marine Research, Bergen, doi:10.1594/PANGAEA.827",Huse 2014,North-East Atlantic,Ectotherm,Fish,Clupea harengus,5.143654835,38.95122977,1.213357473,0.771691603,97,g/m2,2.7693477,2.8932877,21.912583,0.0711532,15.4441613,1.3732149,0.5149563,10.0185207,11.3027286,14.7195952,7.3467734,4.8035207,0.0788905,8.3228422,7.1226034,5.8338235,1.5440361,0.6002854,10.9187129,16.0657105,4.3418957,16.190198,8.1505766,1.2202766,13.1266511,10.297816,7.036558,14.5825743,1.3724782,7.9255416,3.9676267,6.4613861,5.8166832,21.6953727,0.8765376,20.6741089,5.1479586,1.9734566,5.4926471,0.0858299,10.6032207,5.9692225,9.0252912,6.2431246,17.9277839,0.217749,31.9276558,0.362915,0.8584712,1.5449621,1.3732994,5.9550291,2.8227344,1.7491206,3.8582877,0.9115172,2.2925073,6.7097932,3.6892603,1.2886197,1.1009668,0.3493739,5.4131334,1.4902854,1.1564327,1.0687041,0.8038992,0.6023733,0.083873,4.2396273,3.1321462,0.1392079,1.62394,1.6633751,2.6786983,0.8061211,15.1420588,5.695961,0.2100844,1.7012871,0.4060425,0.6062638,1.2443652,0.8523471,0.9785614,20.124767,1.2888556,0.6186488,0.4439429,2.0901573,0.9444904,0.0252621,2.0876179,1.5538031,0.7103087,0.3551543,0.0788963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,"Lavaleye, Marc (2004): Benthic macrofauna abundance and biomass in surface sediment during cruise PLG95A. doi:10.1594/PANGAEA.207851",Lavaleye 2004,"Bidston Observatory, Birkenhead, Merseyside",Ectotherm,Invertebrate,Aplacophora ,0.01151,6.36E-05,0.692780838,0.569472867,10,g/m2,,0.0105,0.0118,0.0193,0.0068,,0.0235,0.0067,0.0086,,0.0024,,0.0234,0.0021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,"Lavaleye, Marc (2004): Benthic macrofauna abundance and biomass in surface sediment during cruise PLG95A. doi:10.1594/PANGAEA.207851",Lavaleye 2004,"Bidston Observatory, Birkenhead, Merseyside",Ectotherm,Invertebrate,Holothuroidea ,0.46473,0.421342356,1.396744118,0.813092653,10,g/m2,,1.258,0.7676,,0.0174,0.15,0.0134,0.0011,0.5857,,1.8477,0.0019,0.0045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,"Lavaleye, Marc (2004): Benthic macrofauna abundance and biomass in surface sediment during cruise PLG95A. doi:10.1594/PANGAEA.207851",Lavaleye 2004,"Bidston Observatory, Birkenhead, Merseyside",Ectotherm,Invertebrate,Oligochaeta ,0.067536364,0.005979135,1.144936773,0.753169608,11,g/m2,,,0.0308,0.0017,0.0008,0.0203,0.1349,,0.0281,0.0381,0.0934,0.1584,0.0033,0.2331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,"Lavaleye, Marc (2004): Benthic macrofauna abundance and biomass in surface sediment during cruise PLG95A. doi:10.1594/PANGAEA.207851",Lavaleye 2004,"Bidston Observatory, Birkenhead, Merseyside",Ectotherm,Invertebrate,Ostrac ,0.025454545,0.002688189,2.036875861,0.897653817,11,g/m2,,0.18,0.0244,0.0226,0.0053,0.0066,0.0035,,0.0085,0.001,0.0036,0.0082,0.0163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,"Lavaleye, Marc (2004): Benthic macrofauna abundance and biomass in surface sediment during cruise PLG95A. doi:10.1594/PANGAEA.207851",Lavaleye 2004,"Bidston Observatory, Birkenhead, Merseyside",Ectotherm,Invertebrate,Tunicata ,0.299390909,0.101346861,1.063326267,0.728465831,11,g/m2,,0.1971,0.2734,0.3781,0.0025,0.0467,0.1366,1.0524,0.5666,0.0998,0.0077,0.5324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,"Lavaleye, Marc (2004): Benthic macrofauna abundance and biomass in surface sediment during cruise PLG95A. doi:10.1594/PANGAEA.207851",Lavaleye 2004,"Bidston Observatory, Birkenhead, Merseyside",Ectotherm,Invertebrate,Scaphopoda ,0.093241667,0.071545121,2.868665972,0.944271555,12,g/m2,0.0009,0.9408,0.0092,0.0214,0.0187,0.0125,,0.0011,0.062,0.0335,0.0041,0.0136,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,"Lavaleye, Marc (2004): Benthic macrofauna abundance and biomass in surface sediment during cruise PLG95A. doi:10.1594/PANGAEA.207851",Lavaleye 2004,"Bidston Observatory, Birkenhead, Merseyside",Ectotherm,Invertebrate,Cumacea ,0.068507692,0.004449539,0.973684311,0.69761672,13,g/m2,,0.172,0.2076,0.0903,0.0229,0.0674,0.0127,0.0029,0.1385,0.0333,0.0472,0.0102,0.0108,0.0748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,"Lavaleye, Marc (2004): Benthic macrofauna abundance and biomass in surface sediment during cruise PLG95A. doi:10.1594/PANGAEA.207851",Lavaleye 2004,"Bidston Observatory, Birkenhead, Merseyside",Ectotherm,Invertebrate,Isopoda ,0.118907692,0.011766179,0.912237195,0.673944445,13,g/m2,,0.0346,0.0647,0.4167,0.2189,0.0675,0.0217,0.0447,0.0772,0.147,0.032,0.1018,0.135,0.184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,"Lavaleye, Marc (2004): Benthic macrofauna abundance and biomass in surface sediment during cruise PLG95A. doi:10.1594/PANGAEA.207851",Lavaleye 2004,"Bidston Observatory, Birkenhead, Merseyside",Ectotherm,Invertebrate,Amphipoda ,0.069578571,0.009470894,1.398685211,0.813475053,14,g/m2,0.0321,0.3703,0.0504,0.1406,0.1238,0.0071,0.0017,0.0003,0.0938,0.0516,0.0141,0.0342,0.0466,0.0075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
