"","Species","X","Plot","Plot2","Major_taxa","Order","Mass_g","Mortality_per_yr","Trophic","Group","Lifespan_yr","GBIF_ID"
"411","Herpestes smithii",356,1,2,"Mammal","Carnivora",1702.5,0.140449438,"Carnivore","Eutherian",7.1200000102528,"2434267"
"412","Herpestes urva",357,1,2,"Mammal","Carnivora",1863.2,0.187969925,"Carnivore","Eutherian",5.31999999468,"2434244"
"413","Herpestes vitticollis",358,1,2,"Mammal","Carnivora",2250,0.1953125,"Carnivore","Eutherian",5.12,"2434293"
"414","Heterocephalus glaber",1332,1,1,"Mammal","Rodentia",35,0.080645161,"Herbivore","Eutherian",12.40000004464,"5219654"
"415","Heterohyrax brucei",910,1,1,"Mammal","Hyracoidea",2630,0.182,"Herbivore","Eutherian",5.49450549450549,"2437073"
"416","Hexaprotodon liberiensis",113,1,1,"Mammal","Artiodactyla",215000,0.059101655,"Herbivore","Eutherian",16.919999956008,"2441249"
"417","Hippopotamus amphibius",1521,1,1,"Mammal","Artiodactyla",1842000,0.0445699346,"Herbivore","Eutherian",22.4366494807466,"2441247"
"418","Hipposideros fulvus",647,1,2,"Mammal","Chiroptera",7,0.076923077,"Carnivore","Eutherian",12.999999987,"5218561"
"419","Hippotragus equinus",119,1,1,"Mammal","Artiodactyla",225000,0.096525097,"Herbivore","Eutherian",10.3599999490288,"2441030"
"420","Hippotragus niger",120,1,1,"Mammal","Artiodactyla",225000,0.112612613,"Herbivore","Eutherian",8.8799999694528,"2441031"
"421","Homo sapiens",1092,1,9,"Mammal","Primate",62035,0.020408163,"Omnivore","Eutherian",49.000000637,"2436436"
"422","Hoolock hoolock",1093,1,9,"Mammal","Primate",6875,0.06097561,"Omnivore","Eutherian",16.3999999344,"5786121"
"423","Hoplomys gymnurus",1333,1,1,"Mammal","Rodentia",504,0.357142857,"Herbivore","Eutherian",2.80000000112,"2439757"
"424","Hyaena brunnea",359,1,2,"Mammal","Carnivora",42250,0.078369906,"Carnivore","Eutherian",12.7599999928544,"5218780"
"425","Hyaena hyaena",360,1,2,"Mammal","Carnivora",40000,0.1,"Carnivore","Eutherian",10,"5218777"
"426","Hydrictis maculicollis",361,1,2,"Mammal","Carnivora",4000,0.109170306,"Carnivore","Eutherian",9.1599999728864,"2434094"
"427","Hydrochoerus hydrochaeris",1334,1,1,"Mammal","Rodentia",55000,0.165562914,"Herbivore","Eutherian",6.0399999966176,"5786666"
"428","Hydromys chrysogaster",1335,1,2,"Mammal","Rodentia",850,0.342465753,"Carnivore","Eutherian",2.9200000036208,"2438706"
"429","Hydropotes inermis",15310,1,1,"Mammal","Artiodactyla",12500,0.1964280575,"Herbivore","Eutherian",5.09092241061336,"2440931"
"430","Hydrurga leptonyx",38,1,2,"Mammal","Carnivora",360000,0.101333333333333,"Carnivore","Eutherian",9.86842105263158,"2434790"
"431","Hyemoschus aquaticus",15410,1,1,"Mammal","Artiodactyla",10900,0.189,"Herbivore","Eutherian",5.29100529100529,"2441230"
"432","Hylobates agilis",21510,1,9,"Mammal","Primate",5462.5,0.076010204,"Omnivore","Eutherian",13.1561283535037,"5219550"
"433","Hylobates klossii",1096,1,9,"Mammal","Primate",5900,0.067567568,"Omnivore","Eutherian",14.79999990528,"5219546"
"434","Hylobates lar",21610,1,9,"Mammal","Primate",5905,0.0728214285,"Omnivore","Eutherian",13.7322216907624,"5219553"
"435","Hylobates moloch",1099,1,9,"Mammal","Primate",6207.5,0.055555556,"Omnivore","Eutherian",17.999999856,"5219552"
"436","Hylobates muelleri",1100,1,9,"Mammal","Primate",5765,0.041666667,"Omnivore","Eutherian",23.999999808,"5219548"
"437","Hylobates pileatus",1101,1,9,"Mammal","Primate",5735,0.065789474,"Omnivore","Eutherian",15.19999992704,"5219544"
"438","Hylobates syndactylus",217,1,9,"Mammal","Primate",11000,0.0925,"Omnivore","Eutherian",10.8108108108108,"5219551"
"439","Hyperoodon ampullatus",39,1,2,"Mammal","Cetacea",4500000,0.0475135135,"Carnivore","Eutherian",21.0466439195241,"5220013"
"440","Hypogeomys antimena",1336,1,1,"Mammal","Rodentia",1250,0.198412698,"Herbivore","Eutherian",5.0400000104832,"2438545"
"441","Hystrix africaeaustralis",1337,1,1,"Mammal","Rodentia",24000,0.108225108,"Herbivore","Eutherian",9.2400000192192,"5219885"
"442","Hystrix brachyura",1338,1,1,"Mammal","Rodentia",8000,0.091575092,"Herbivore","Eutherian",10.9199999493312,"5219890"
"443","Hystrix cristata",1339,1,1,"Mammal","Rodentia",20000,0.089285714,"Herbivore","Eutherian",11.20000003584,"5219888"
"444","Hystrix indica",1340,1,1,"Mammal","Rodentia",20000,0.092250923,"Herbivore","Eutherian",10.8399999423312,"5219884"
"445","Ichneumia albicauda",365,1,2,"Mammal","Carnivora",3500,0.168918919,"Carnivore","Eutherian",5.9199999971584,"2434150"
"446","Ictidomys tridecemlineatus",1341,1,1,"Mammal","Rodentia",172.7,0.316455696,"Herbivore","Eutherian",3.1600000020224,"7994322"
"447","Ictonyx striatus",366,1,2,"Mammal","Carnivora",910,0.178571429,"Carnivore","Eutherian",5.59999998656,"2433840"
"448","Inia geoffrensis",582,1,2,"Mammal","Cetacea",84000,0.079872204,"Carnivore","Eutherian",12.5200000741184,"2440314"
"449","Isoodon auratus",955,1,9,"Mammal","Peramelemorphia",485,0.373134328,"Omnivore","Marsupial",2.6800000025728,"2435307"
"450","Isoodon macrourus",272,1,9,"Mammal","Peramelemorphia",1600,1.53654901966667,"Omnivore","Marsupial",0.650809044944714,"2435304"
"451","Isoodon obesulus",959,1,9,"Mammal","Peramelemorphia",700,0.384615385,"Omnivore","Marsupial",2.5999999974,"2435311"
"452","Jaculus jaculus",1342,1,9,"Mammal","Rodentia",55,0.342465753,"Omnivore","Eutherian",2.9200000036208,"5219895"
"453","Jaculus orientalis",1343,1,9,"Mammal","Rodentia",134,0.454545455,"Omnivore","Eutherian",2.1999999978,"5219894"
"454","Kerodon rupestris",1344,1,1,"Mammal","Rodentia",950,0.19379845,"Herbivore","Eutherian",5.15999998968,"2437616"
"455","Kobus ellipsiprymnus",15510,1,1,"Mammal","Artiodactyla",192666.5,0.1101666665,"Herbivore","Eutherian",9.07715583824078,"5220160"
"456","Kobus kob",15610,1,1,"Mammal","Artiodactyla",111500,0.1600776255,"Herbivore","Eutherian",6.24696922431549,"5220161"
"457","Kobus leche",157,1,1,"Mammal","Artiodactyla",102900,0.1337125985,"Herbivore","Eutherian",7.4787268456233,"5220162"
"458","Kobus megaceros",158,1,1,"Mammal","Artiodactyla",88750,0.187241706,"Herbivore","Eutherian",5.34069049766082,"5220159"
"459","Kogia breviceps",583,1,2,"Mammal","Cetacea",424600,0.058823529,"Carnivore","Eutherian",17.000000119,"2440694"
"460","Lagenorhynchus acutus",4010,1,2,"Mammal","Cetacea",202666.666666667,0.0816790123333333,"Carnivore","Eutherian",12.2430471602544,"5220073"
"461","Lagenorhynchus obliquidens",587,1,2,"Mammal","Cetacea",103000,0.054347826,"Carnivore","Eutherian",18.40000002944,"5220069"
"462","Lagidium viscacia",1345,1,1,"Mammal","Rodentia",1540,0.128205128,"Herbivore","Eutherian",7.80000001248,"2439834"
"463","Lagorchestes conspicillatus",791,1,1,"Mammal","Diprotodontia",3000,0.284090909,"Herbivore","Marsupial",3.5200000011264,"2440156"
"464","Lagorchestes hirsutus",792,1,1,"Mammal","Diprotodontia",1310,0.189393939,"Herbivore","Marsupial",5.2800000109824,"2440155"
"465","Lagostomus maximus",1346,1,1,"Mammal","Rodentia",6000,0.231481481,"Herbivore","Eutherian",4.3200000089856,"5219945"
"466","Lagostrophus fasciatus",793,1,1,"Mammal","Diprotodontia",1700,0.667,"Herbivore","Marsupial",1.49925037481259,"2440134"
"467","Lagothrix lagothricha",1104,1,1,"Mammal","Primate",7650,0.078125,"Herbivore","Eutherian",12.8,"5786085"
"468","Lagurus lagurus",1347,1,1,"Mammal","Rodentia",20.3,0.657894737,"Herbivore","Eutherian",1.5199999996352,"2439131"
"469","Lama glama",133,1,1,"Mammal","Artiodactyla",140000,0.08650519,"Herbivore","Eutherian",11.560000041616,"5220190"
"470","Lama glama",159,1,1,"Mammal","Artiodactyla",106250,0.100591988,"Herbivore","Eutherian",9.94114958738066,"5220190"
"471","Lasionycteris noctivagans",648,1,2,"Mammal","Chiroptera",10,0.083333333,"Carnivore","Eutherian",12.000000048,"2432341"
"472","Lasiopodomys brandtii",1348,1,1,"Mammal","Rodentia",40,0.609756098,"Herbivore","Eutherian",1.6399999988192,"2438403"
"473","Lasiorhinus krefftii",794,1,1,"Mammal","Diprotodontia",31000,0.083333333,"Herbivore","Marsupial",12.000000048,"5219997"
"474","Lasiorhinus latifrons",795,1,1,"Mammal","Diprotodontia",25500,0.08361204,"Herbivore","Marsupial",11.960000019136,"5219996"
"475","Lemmus lemmus",1349,1,1,"Mammal","Rodentia",70,0.757575758,"Herbivore","Eutherian",1.3199999992608,"5219840"
"476","Lemniscomys barbarus",1350,1,1,"Mammal","Rodentia",26.2,0.568181818,"Herbivore","Eutherian",1.7600000005632,"2438207"
"477","Lemniscomys striatus",1351,1,1,"Mammal","Rodentia",42.3,0.520833333,"Herbivore","Eutherian",1.9200000012288,"2438204"
"478","Lemur catta",218,1,9,"Mammal","Primate",2277.5,0.0800120645,"Omnivore","Eutherian",12.4981152061137,"2436412"
"479","Leontocebus fuscicollis",1107,1,9,"Mammal","Primate",456.5,0.100401606,"Omnivore","Eutherian",9.9600000422304,"8493215"
"480","Leontocebus nigricollis",1108,1,9,"Mammal","Primate",519.2,0.123762376,"Omnivore","Eutherian",8.0800000155136,"8628111"
"481","Leontopithecus chrysomelas",1109,1,9,"Mammal","Primate",535,0.117370892,"Omnivore","Eutherian",8.5200000013632,"2436481"
"482","Leontopithecus chrysopygus",1110,1,9,"Mammal","Primate",570,0.139664804,"Omnivore","Eutherian",7.1600000240576,"2436480"
"483","Leontopithecus rosalia",1111,1,9,"Mammal","Primate",654.5,0.079113924,"Omnivore","Eutherian",12.6400000080896,"2436482"
"484","Leopardus colocolo",367,1,2,"Mammal","Carnivora",2950,0.12755102,"Carnivore","Eutherian",7.840000025088,"2434919"
"485","Leopardus geoffroyi",368,1,2,"Mammal","Carnivora",4000,0.108695652,"Carnivore","Eutherian",9.20000001472,"2434942"
"486","Leopardus pardalis",369,1,2,"Mammal","Carnivora",8800,0.088652482,"Carnivore","Eutherian",11.2800000342912,"2434982"
"487","Leopardus tigrinus",370,1,2,"Mammal","Carnivora",2250,0.114155251,"Carnivore","Eutherian",8.7600000108624,"2434930"
"488","Leopardus wiedii",371,1,2,"Mammal","Carnivora",3666.7,0.104166667,"Carnivore","Eutherian",9.59999996928,"2434950"
"489","Leporillus conditor",1352,1,1,"Mammal","Rodentia",332.5,0.471698113,"Herbivore","Eutherian",2.1200000009328,"2437780"
"490","Leptailurus serval",41,1,2,"Mammal","Carnivora",12675,0.1108035715,"Carnivore","Eutherian",9.0249798491378,"2435172"
"491","Leptonycteris curasoae",650,1,2,"Mammal","Chiroptera",25,0.099009901,"Carnivore","Eutherian",10.09999999899,"2433316"
"492","Lepus americanus",914,1,1,"Mammal","Lagomorpha",1710,0.526,"Herbivore","Eutherian",1.90114068441065,"2436794"
"493","Lepus brachyurus",915,1,1,"Mammal","Lagomorpha",2519,0.192307692,"Herbivore","Eutherian",5.20000000832,"2436711"
"494","Lepus californicus",916,1,1,"Mammal","Lagomorpha",4175,0.211864407,"Herbivore","Eutherian",4.7199999950912,"2436801"
"495","Lepus europaeus",16010,1,1,"Mammal","Lagomorpha",3987.5,0.22332243,"Herbivore","Eutherian",4.47783055199605,"7952072"
"496","Lepus timidus",161,1,1,"Mammal","Lagomorpha",3337.5,0.170777778,"Herbivore","Eutherian",5.85556277702594,"2436756"
"497","Liomys adspersus",1353,1,1,"Mammal","Rodentia",65,2,"Herbivore","Eutherian",0.5,"2439505"
"498","Lipotes vexillifer",588,1,2,"Mammal","Cetacea",83500,0.104166667,"Carnivore","Eutherian",9.59999996928,"2440328"
"499","Litocranius walleri",162,1,1,"Mammal","Artiodactyla",39833.3333333333,0.226836223666667,"Herbivore","Eutherian",4.40846697161336,"2441093"
"500","Lobodon carcinophagus",42,1,2,"Mammal","Carnivora",225000,0.08225,"Carnivore","Eutherian",12.1580547112462,"2434762"
"501","Lontra canadensis",378,1,2,"Mammal","Carnivora",9000,0.092592593,"Carnivore","Eutherian",10.79999995248,"2433727"
"502","Lophiomys imhausi",1354,1,1,"Mammal","Rodentia",755,0.333333333,"Herbivore","Eutherian",3.000000003,"5219729"
"503","Lophocebus albigena",1112,1,9,"Mammal","Primate",9317.5,0.069444444,"Omnivore","Eutherian",14.40000009216,"2436589"
"504","Loris tardigradus",1113,1,2,"Mammal","Primate",238.2,0.115740741,"Carnivore","Eutherian",8.6399999806464,"2436626"
"505","Loxodonta africana",163,1,1,"Mammal","Proboscidea",4822500,0.0391153845,"Herbivore","Eutherian",25.5653884726609,"2435350"
"506","Lutra lutra",379,1,2,"Mammal","Carnivora",6750,0.137362637,"Carnivore","Eutherian",7.2800000192192,"2433753"
"507","Lutreolina crassicaudata",759,1,9,"Mammal","Didelphimorphia",370,0.862068966,"Omnivore","Marsupial",1.1599999993504,"2439988"
"508","Lycalopex culpaeus",380,1,2,"Mammal","Carnivora",13000,0.190839695,"Carnivore","Eutherian",5.239999990568,"2434340"
"509","Lycalopex griseus",381,1,2,"Mammal","Carnivora",3990,0.229357798,"Carnivore","Eutherian",4.3600000031392,"2434328"
"510","Lycalopex gymnocercus",382,1,2,"Mammal","Carnivora",8500,0.182481752,"Carnivore","Eutherian",5.4799999947392,"2434333"
"511","Lycalopex sechurae",383,1,2,"Mammal","Carnivora",4000,0.252525253,"Carnivore","Eutherian",3.9599999925552,"2434326"
"512","Lycalopex vetulus",384,1,2,"Mammal","Carnivora",5350,0.198412698,"Carnivore","Eutherian",5.0400000104832,"2434331"
"513","Lycaon pictus",4311,1,2,"Mammal","Carnivora",23566.6666666667,0.212019608,"Carnivore","Eutherian",4.71654489616828,"5219317"
"514","Lynx canadensis",388,1,2,"Mammal","Carnivora",10100,0.093283582,"Carnivore","Eutherian",10.7200000102912,"2435263"
"515","Lynx lynx",389,1,2,"Mammal","Carnivora",23000,0.105485232,"Carnivore","Eutherian",9.4800000060672,"2435240"
"516","Lynx rufus",390,1,2,"Mammal","Carnivora",8600,0.077399381,"Carnivore","Eutherian",12.9199999674416,"2435246"
"517","Macaca arctoides",219,1,9,"Mammal","Primate",9637.5,0.084808219,"Omnivore","Eutherian",11.7913099908394,"2436605"
"518","Macaca assamensis",1116,1,9,"Mammal","Primate",9100,0.079617834,"Omnivore","Eutherian",12.5600000622976,"2436610"
"519","Macaca fascicularis",1117,1,9,"Mammal","Primate",6362.5,0.064102564,"Omnivore","Eutherian",15.60000002496,"2436603"
"520","Macaca fuscata",1118,1,9,"Mammal","Primate",8882.5,0.064935065,"Omnivore","Eutherian",15.3999999846,"2436608"
"521","Macaca maura",1119,1,9,"Mammal","Primate",5575,0.075757576,"Omnivore","Eutherian",13.19999995776,"2436606"
"522","Macaca mulatta",22010,1,9,"Mammal","Primate",7611.66666666667,0.0778333333333333,"Omnivore","Eutherian",12.847965738758,"2436604"
"523","Macaca nemestrina",22110,1,9,"Mammal","Primate",8956.25,0.075244681,"Omnivore","Eutherian",13.2899759386315,"2436611"
"524","Macaca nigra",1125,1,9,"Mammal","Primate",7965,0.073529412,"Omnivore","Eutherian",13.59999995648,"2436616"
"525","Macaca ochreata",1126,1,9,"Mammal","Primate",3950,0.086206897,"Omnivore","Eutherian",11.59999993968,"2436607"
"526","Macaca radiata",222,1,9,"Mammal","Primate",8377.5,0.1051666665,"Omnivore","Eutherian",9.50871633836564,"2436612"
"527","Macaca silenus",223,1,9,"Mammal","Primate",8937.5,0.07325,"Omnivore","Eutherian",13.6518771331058,"2436617"
"528","Macaca sinica",224,1,9,"Mammal","Primate",4185,0.084662116,"Omnivore","Eutherian",11.811658475439,"2436613"
"529","Macaca sylvanus",225,1,9,"Mammal","Primate",8291.66666666667,0.109303551,"Omnivore","Eutherian",9.14883360010875,"2436618"
"530","Macaca thibetana",1136,1,9,"Mammal","Primate",10300,0.092592593,"Omnivore","Eutherian",10.79999995248,"2436609"
"531","Macaca tonkeana",1137,1,9,"Mammal","Primate",11950,0.088028169,"Omnivore","Eutherian",11.3600000018176,"2436614"
"532","Macroderma gigas",651,1,2,"Mammal","Chiroptera",150,0.110619469,"Carnivore","Eutherian",9.0400000021696,"5218772"
"533","Macropus agilis",252,1,1,"Mammal","Diprotodontia",15500,0.201964497,"Herbivore","Marsupial",4.95136528872201,"5219975"
"534","Macropus antilopinus",253,1,1,"Mammal","Diprotodontia",38400,0.142631313,"Herbivore","Marsupial",7.01108318339606,"5219988"
"535","Macropus bernardus",800,1,1,"Mammal","Diprotodontia",17500,0.211864407,"Herbivore","Marsupial",4.7199999950912,"5219964"
"536","Macropus dorsalis",801,1,1,"Mammal","Diprotodontia",11300,0.169,"Herbivore","Marsupial",5.91715976331361,"5219980"
"537","Macropus eugenii",25410,1,1,"Mammal","Diprotodontia",6500,0.173781457,"Herbivore","Marsupial",5.75435387217406,"5219989"
"538","Macropus fuliginosus",25510,1,1,"Mammal","Diprotodontia",25125,0.1173793105,"Herbivore","Marsupial",8.51938894290915,"5219965"
"539","Macropus giganteus",25610,1,1,"Mammal","Diprotodontia",33766.6666666667,0.118333333333333,"Herbivore","Marsupial",8.45070422535211,"5219981"
"540","Macropus parma",257,1,1,"Mammal","Diprotodontia",4416.66666666667,0.283410901333333,"Herbivore","Marsupial",3.5284457841791,"5219984"
"541","Macropus parryi",812,1,1,"Mammal","Diprotodontia",13500,0.256,"Herbivore","Marsupial",3.90625,"5219962"
"542","Macropus robustus",258,1,1,"Mammal","Diprotodontia",25650,0.125318182,"Herbivore","Marsupial",7.97968805516186,"5219970"
"543","Macropus rufogriseus",25910,1,1,"Mammal","Diprotodontia",16666.6666666667,0.156824561333333,"Herbivore","Marsupial",6.37655218989889,"2440196"
"544","Macropus rufus",26010,1,1,"Mammal","Diprotodontia",48400,0.1065,"Herbivore","Marsupial",9.38967136150235,"5219963"
"545","Macroscelides proboscideus",947,1,2,"Mammal","Macroscelidea",40,0.287356322,"Carnivore","Eutherian",3.4799999980512,"2440869"
"546","Macrotis lagotis",960,1,9,"Mammal","Peramelemorphia",1300,0.260416667,"Omnivore","Marsupial",3.8399999950848,"5219460"
"547","Macrotus californicus",652,1,2,"Mammal","Chiroptera",11.6,0.147058824,"Carnivore","Eutherian",6.79999997824,"2433296"
"548","Macrotus waterhousii",653,1,2,"Mammal","Chiroptera",16,0.096153846,"Carnivore","Eutherian",10.40000001664,"2433295"
"549","Madoqua guentheri",139,1,1,"Mammal","Artiodactyla",4550,0.142857143,"Herbivore","Eutherian",6.999999993,"2441003"
"550","Madoqua kirkii",140,1,1,"Mammal","Artiodactyla",5000,0.144508671,"Herbivore","Eutherian",6.9199999770256,"2441001"
"551","Mandrillus leucophaeus",1138,1,9,"Mammal","Primate",18250,0.064102564,"Omnivore","Eutherian",15.60000002496,"5219557"
"552","Mandrillus sphinx",1139,1,9,"Mammal","Primate",23000,0.0625,"Omnivore","Eutherian",16,"5219556"
"553","Marmosa murina",760,1,9,"Mammal","Didelphimorphia",26,0.694444444,"Omnivore","Marsupial",1.4400000009216,"2439873"
"554","Marmosa robinsoni",761,1,9,"Mammal","Didelphimorphia",75,0.5,"Omnivore","Marsupial",2,"2439862"
"555","Marmosops noctivagus",762,1,9,"Mammal","Didelphimorphia",21,0.555555556,"Omnivore","Marsupial",1.79999999856,"2439957"
"556","Marmota caligata",1355,1,1,"Mammal","Rodentia",4300,0.20661157,"Herbivore","Eutherian",4.840000005808,"2437378"
"557","Marmota flaviventris",1356,1,1,"Mammal","Rodentia",3500,0.117924528,"Herbivore","Eutherian",8.4800000217088,"2437369"
"558","Marmota marmota",164,1,1,"Mammal","Rodentia",4375,0.1563390805,"Herbivore","Eutherian",6.3963533417353,"2437377"
"559","Marmota monax",1359,1,1,"Mammal","Rodentia",4000,0.178571429,"Herbivore","Eutherian",5.59999998656,"2437368"
"560","Marmota vancouverensis",1360,1,1,"Mammal","Rodentia",4750,0.20661157,"Herbivore","Eutherian",4.840000005808,"2437365"
"561","Martes americana",391,1,2,"Mammal","Carnivora",884,0.140449438,"Carnivore","Eutherian",7.1200000102528,"5218864"
"562","Martes flavigula",392,1,2,"Mammal","Carnivora",2500,0.15625,"Carnivore","Eutherian",6.4,"5218844"
"563","Martes foina",393,1,2,"Mammal","Carnivora",1700,0.137362637,"Carnivore","Eutherian",7.2800000192192,"5218887"
"564","Martes martes",4413,1,2,"Mammal","Carnivora",1300,0.1966813185,"Carnivore","Eutherian",5.08436697306359,"5218878"
"565","Martes zibellina",4512,1,2,"Mammal","Carnivora",1123.35,0.2079347825,"Carnivore","Eutherian",4.80920021160962,"5218826"
"566","Mazama americana",16510,1,1,"Mammal","Artiodactyla",26200,0.190732943333333,"Herbivore","Eutherian",5.24293277565772,"5220123"
"567","Mazama gouazoubira",144,1,1,"Mammal","Artiodactyla",17000,0.168918919,"Herbivore","Eutherian",5.9199999971584,"7261375"
"568","Megaderma lyra",654,1,2,"Mammal","Chiroptera",38.6,0.071428571,"Carnivore","Eutherian",14.000000084,"2433351"
"569","Megaptera novaeangliae",4610,1,2,"Mammal","Cetacea",3e+07,0.0231754386666667,"Carnivore","Eutherian",43.1491293167324,"5220086"
"570","Megaptera novaengliae",4777,1,2,"Mammal","Cetacea",20650000,0.0876,"Carnivore","Eutherian",11.4155251141553,"5220086"
"571","Meles meles",399,1,2,"Mammal","Carnivora",13000,0.134408602,"Carnivore","Eutherian",7.4400000083328,"2433875"
"572","Mellivora capensis",4810,1,2,"Mammal","Carnivora",9000,0.087936102,"Carnivore","Eutherian",11.3718936506874,"2433695"
"573","Melogale moschata",402,1,2,"Mammal","Carnivora",672,0.131578947,"Carnivore","Eutherian",7.60000002128,"2433636"
"574","Melursus ursinus",403,1,2,"Mammal","Carnivora",1e+05,0.075075075,"Carnivore","Eutherian",13.32000001332,"2433395"
"575","Mephitis mephitis",4910,1,2,"Mammal","Carnivora",2795,0.3074280575,"Carnivore","Eutherian",3.2527935417866,"5219380"
"576","Meriones crassus",1361,1,1,"Mammal","Rodentia",35,0.446428571,"Herbivore","Eutherian",2.2400000021504,"5219724"
"577","Meriones libycus",1362,1,1,"Mammal","Rodentia",100,0.480769231,"Herbivore","Eutherian",2.0799999990016,"5219725"
"578","Meriones meridianus",1363,1,1,"Mammal","Rodentia",53,0.367647059,"Herbivore","Eutherian",2.7199999986944,"5219713"
"579","Meriones persicus",1364,1,1,"Mammal","Rodentia",100,0.416666667,"Herbivore","Eutherian",2.39999999808,"5219719"
"580","Meriones unguiculatus",1365,1,1,"Mammal","Rodentia",53.2,0.396825397,"Herbivore","Eutherian",2.5199999988912,"5219721"
"581","Meriones vinogradovi",1366,1,1,"Mammal","Rodentia",150,0.373134328,"Herbivore","Eutherian",2.6800000025728,"5219716"
"582","Mesembriomys gouldii",1367,1,1,"Mammal","Rodentia",900,0.320512821,"Herbivore","Eutherian",3.1199999952576,"2438496"
"583","Mesembriomys macrurus",1368,1,1,"Mammal","Rodentia",268.5,0.352112676,"Herbivore","Eutherian",2.8400000004544,"2438497"
"584","Mesocricetus auratus",226,1,9,"Mammal","Rodentia",105,0.602008547,"Omnivore","Eutherian",1.66110598426437,"2438482"
"585","Mesocricetus brandti",1372,1,9,"Mammal","Rodentia",174,0.227272727,"Omnivore","Eutherian",4.40000000528,"2438484"
"586","Mesoplodon europaeus",594,1,2,"Mammal","Cetacea",5600000,0.020833333,"Carnivore","Eutherian",48.000000768,"2440397"
"587","Metachirus nudicaudatus",763,1,9,"Mammal","Didelphimorphia",440,0.833333333,"Omnivore","Marsupial",1.20000000048,"9686324"
"588","Micaelamys namaquensis",1373,1,9,"Mammal","Rodentia",47.6,0.531914894,"Omnivore","Eutherian",1.8799999986464,"4264922"
"589","Mico argentatus",1140,1,9,"Mammal","Primate",343.2,0.151515152,"Omnivore","Eutherian",6.59999997888,"5786456"
"590","Mico humeralifer",1141,1,9,"Mammal","Primate",355.8,0.166666667,"Omnivore","Eutherian",5.999999988,"5786463"
"591","Microcebus murinus",1142,1,1,"Mammal","Primate",64.8,0.137362637,"Herbivore","Eutherian",7.2800000192192,"2436447"
"592","Microgale dobsoni",5010,1,2,"Mammal","Afrosoricida",38.4,0.4567142855,"Carnivore","Eutherian",2.18955270668887,"2432129"
"593","Microgale talazaci",51,1,2,"Mammal","Afrosoricida",50,0.4405172415,"Carnivore","Eutherian",2.27005870779294,"2432132"
"594","Micromys minutus",22710,1,9,"Mammal","Rodentia",6,1.3289473685,"Omnivore","Eutherian",0.752475247480051,"5219833"
"595","Microtus agrestis",16610,1,1,"Mammal","Rodentia",43,1.1864166665,"Herbivore","Eutherian",0.842874201143903,"2438616"
"596","Microtus arvalis",1378,1,1,"Mammal","Rodentia",27.5,0.520833333,"Herbivore","Eutherian",1.9200000012288,"2438606"
"597","Microtus guentheri",1379,1,1,"Mammal","Rodentia",51.6,0.641025641,"Herbivore","Eutherian",1.5600000000624,"2438628"
"598","Microtus ochrogaster",1380,1,1,"Mammal","Rodentia",40,0.471698113,"Herbivore","Eutherian",2.1200000009328,"2438671"
"599","Microtus oeconomus",1381,1,1,"Mammal","Rodentia",32.2,2.174,"Herbivore","Eutherian",0.459981600735971,"2438635"
"600","Microtus pinetorum",1382,1,1,"Mammal","Rodentia",25.5,0.657894737,"Herbivore","Eutherian",1.5199999996352,"2438638"
"601","Millardia gleadowi",1383,1,1,"Mammal","Rodentia",70,0.625,"Herbivore","Eutherian",1.6,"5219778"
"602","Miniopterus schreibersii",655,1,2,"Mammal","Chiroptera",13,0.045454545,"Carnivore","Eutherian",22.00000022,"9796816"
"603","Miopithecus talapoin",16710,1,1,"Mammal","Primate",1317.25,0.090126354,"Herbivore","Eutherian",11.0955337214684,"2436591"
"604","Mirounga angustirostris",52,1,2,"Mammal","Carnivora",2400000,0.182,"Carnivore","Eutherian",5.49450549450549,"2434813"
"605","Mirounga leonina",5310,1,2,"Mammal","Carnivora",1600000,0.12625,"Carnivore","Eutherian",7.92079207920792,"2434814"
"606","Mirza coquereli",1145,1,9,"Mammal","Primate",311.2,0.143678161,"Omnivore","Eutherian",6.9599999961024,"4266974"
"607","Mogera wogura",884,1,2,"Mammal","Eulipotyphla",97,0.78125,"Carnivore","Eutherian",1.28,"2436179"
"608","Molossus molossus",656,1,2,"Mammal","Chiroptera",14,0.178571429,"Carnivore","Eutherian",5.59999998656,"5218725"
"609","Monodelphis adusta",764,1,9,"Mammal","Didelphimorphia",35,0.609756098,"Omnivore","Marsupial",1.6399999988192,"2439964"
"610","Monodelphis brevicaudata",765,1,9,"Mammal","Didelphimorphia",90,0.641025641,"Omnivore","Marsupial",1.5600000000624,"2439971"
"611","Monodelphis domestica",766,1,9,"Mammal","Didelphimorphia",105,0.490196078,"Omnivore","Marsupial",2.0400000017952,"2439965"
"612","Monodon monoceros",54,1,2,"Mammal","Cetacea",1075000,0.0415,"Carnivore","Eutherian",24.0963855421687,"5220008"
"613","Moschiola meminna",145,1,1,"Mammal","Artiodactyla",2450,0.172413793,"Herbivore","Eutherian",5.80000000348,"2441235"
"614","Mungos mungo",413,1,2,"Mammal","Carnivora",1331.5,0.143678161,"Carnivore","Eutherian",6.9599999961024,"5219080"
"615","Muntiacus muntjak",146,1,1,"Mammal","Artiodactyla",21000,0.132978723,"Herbivore","Eutherian",7.5200000228608,"2440943"
"616","Muntiacus reevesi",147,1,1,"Mammal","Artiodactyla",18000,0.107758621,"Herbivore","Eutherian",9.2799999732736,"2440946"
