"","Plot","Plot2","Major_taxa","Order","Species","Mass_g","CombAll","CombPlot2","CombOrder","CombSpecies","Density_Nm2","Trophic","Group"
"221",6,8,"Prokaryote","Unknown","Unknown121",1.0564585e-11,0.00747299164783185,0.00747299164783185,NA,NA,230122500000,"","Primarily Synechococcus cyanobacteria"
"222",6,8,"Prokaryote","Unknown","Unknown122",7.4778975e-12,0.00382450507360115,0.00382450507360115,NA,NA,173428917666,"","Primarily Synechococcus cyanobacteria"
"5276",6,8,"Prokaryote","Unknown","Unknown123",6.0472e-12,0.00574822816537134,0.00574822816537134,NA,NA,3.30653e+11,"","Primarily Synechococcus cyanobacteria"
"223",6,8,"Prokaryote","Unknown","Unknown124",1.139699e-11,0.00808783588149598,0.00808783588149598,NA,NA,228773999099,"","Primarily Synechococcus cyanobacteria"
"224",6,8,"Prokaryote","Unknown","Unknown125",1.10123933333333e-11,0.00597989783813777,0.00597989783813777,NA,NA,175778423509.5,"","Primarily Synechococcus cyanobacteria"
"225",6,8,"Prokaryote","Unknown","Unknown126",1.11034625e-11,0.0216013246004499,0.0216013246004499,NA,NA,629138500000,"","Primarily Synechococcus cyanobacteria"
"226",6,8,"Prokaryote","Unknown","Unknown127",6.00022333333333e-12,0.00680553517292333,0.00680553517292333,NA,NA,394906333333.333,"","Primarily Synechococcus cyanobacteria"
"227",6,8,"Prokaryote","Unknown","Unknown128",1.10480228571429e-11,0.00482085642101322,0.00482085642101322,NA,NA,141196784527.429,"","Primarily Synechococcus cyanobacteria"
"5305",6,8,"Prokaryote","Unknown","Unknown129",2.17626e-11,0.00278039211284417,0.00278039211284417,NA,NA,38110907983,"","Primarily Synechococcus cyanobacteria"
"5306",6,8,"Prokaryote","Unknown","Unknown13",1.01794e-12,0.00231696188973385,0.00231696188973385,NA,NA,9.80504e+11,"","Primarily Synechococcus cyanobacteria"
"228",6,8,"Prokaryote","Unknown","Unknown130",2.14341666666667e-11,0.00612524021139598,0.00612524021139598,NA,NA,85401018561.6667,"","Primarily Synechococcus cyanobacteria"
"229",6,8,"Prokaryote","Unknown","Unknown131",2.40623e-11,0.00589420971553803,0.00589420971553803,NA,NA,72195031739,"","Primarily Synechococcus cyanobacteria"
"5315",6,8,"Prokaryote","Unknown","Unknown132",2.7924e-11,0.00520620717609172,0.00520620717609172,NA,NA,53976637052,"","Primarily Synechococcus cyanobacteria"
"230",6,8,"Prokaryote","Unknown","Unknown133",2.06607e-11,0.00924153926480163,0.00924153926480163,NA,NA,134264500000,"","Primarily Synechococcus cyanobacteria"
"231",6,8,"Prokaryote","Unknown","Unknown134",2.12547609090909e-11,0.00420940663821231,0.00420940663821231,NA,NA,59244662800.2727,"","Primarily Synechococcus cyanobacteria"
"232",6,8,"Prokaryote","Unknown","Unknown135",2.11143925e-11,0.00547713486480581,0.00547713486480581,NA,NA,77661314064.375,"","Primarily Synechococcus cyanobacteria"
"233",6,8,"Prokaryote","Unknown","Unknown136",1.386093e-11,0.00750238268908816,0.00750238268908816,NA,NA,170439825106.714,"","Primarily Synechococcus cyanobacteria"
"5344",6,8,"Prokaryote","Unknown","Unknown137",1.34752e-11,0.00362770586040544,0.00362770586040544,NA,NA,85061285501,"","Primarily Synechococcus cyanobacteria"
"5345",6,8,"Prokaryote","Unknown","Unknown138",2.02868e-12,0.0011655880141981,0.0011655880141981,NA,NA,2.27848e+11,"","Primarily Synechococcus cyanobacteria"
"234",6,8,"Prokaryote","Unknown","Unknown139",9.83586285714286e-13,0.00646046659371217,0.00646046659371217,NA,NA,2.841144e+12,"","Primarily Synechococcus cyanobacteria"
"5353",6,8,"Prokaryote","Unknown","Unknown14",1.03018e-12,0.000724041024448434,0.000724041024448434,NA,NA,3.02329e+11,"","Primarily Synechococcus cyanobacteria"
"5354",6,8,"Prokaryote","Unknown","Unknown140",3.40981e-12,0.00325120497599904,0.00325120497599904,NA,NA,3.55276e+11,"","Primarily Synechococcus cyanobacteria"
"5355",6,8,"Prokaryote","Unknown","Unknown141",3.68668e-13,0.001786699129444,0.001786699129444,NA,NA,2.3583e+12,"","Primarily Synechococcus cyanobacteria"
"235",6,8,"Prokaryote","Unknown","Unknown142",1.25159957142857e-13,0.000800014849119949,0.000800014849119949,NA,NA,3.54092e+12,"","Primarily Synechococcus cyanobacteria"
"236",6,8,"Prokaryote","Unknown","Unknown143",5.79767166666667e-13,0.00177412867097471,0.00177412867097471,NA,NA,1410328833333.33,"","Primarily Synechococcus cyanobacteria"
"5369",6,8,"Prokaryote","Unknown","Unknown144",1.17375e-13,0.000687542817984051,0.000687542817984051,NA,NA,3.27005e+12,"","Primarily Synechococcus cyanobacteria"
"237",6,8,"Prokaryote","Unknown","Unknown145",1.53231e-13,0.000970199057574645,0.000970199057574645,NA,NA,3.423355e+12,"","Primarily Synechococcus cyanobacteria"
"238",6,8,"Prokaryote","Unknown","Unknown146",1.76960222222222e-13,0.000982557477270116,0.000982557477270116,NA,NA,2950642222222.22,"","Primarily Synechococcus cyanobacteria"
"5381",6,8,"Prokaryote","Unknown","Unknown147",5.94795e-13,0.00181263951429542,0.00181263951429542,NA,NA,1.40023e+12,"","Primarily Synechococcus cyanobacteria"
"239",6,8,"Prokaryote","Unknown","Unknown148",7.24095e-13,0.00300890654552462,0.00300890654552462,NA,NA,1864734500000,"","Primarily Synechococcus cyanobacteria"
"240",6,8,"Prokaryote","Unknown","Unknown149",1.39742e-13,0.000979453976950216,0.000979453976950216,NA,NA,3.83175e+12,"","Primarily Synechococcus cyanobacteria"
"241",6,8,"Prokaryote","Unknown","Unknown15",2.23122057142857e-12,0.00653961056077102,0.00653961056077102,NA,NA,1149115285714.29,"","Primarily Synechococcus cyanobacteria"
"242",6,8,"Prokaryote","Unknown","Unknown150",8.94823e-14,0.000845656488934521,0.000845656488934521,NA,NA,5450391666666.67,"","Primarily Synechococcus cyanobacteria"
"243",6,8,"Prokaryote","Unknown","Unknown151",5.77330166666667e-12,0.0039976513373323,0.0039976513373323,NA,NA,242208329263,"","Primarily Synechococcus cyanobacteria"
"5409",6,8,"Prokaryote","Unknown","Unknown152",7.82578e-12,0.00407484393600014,0.00407484393600014,NA,NA,1.75606e+11,"","Primarily Synechococcus cyanobacteria"
"2443",6,8,"Prokaryote","Unknown","Unknown153",8.49356333333333e-12,0.0108738219085043,0.0108738219085043,NA,NA,4.27544e+11,"","Primarily Synechococcus cyanobacteria"
"5416",6,8,"Prokaryote","Unknown","Unknown154",1.26555e-11,0.00553131796203053,0.00553131796203053,NA,NA,1.39141e+11,"","Primarily Synechococcus cyanobacteria"
"5417",6,8,"Prokaryote","Unknown","Unknown155",9.85176e-12,0.00238506328356163,0.00238506328356163,NA,NA,79422535211,"","Primarily Synechococcus cyanobacteria"
"24510",6,8,"Prokaryote","Unknown","Unknown156",4.70897185714286e-12,0.00934358779419756,0.00934358779419756,NA,NA,711239332394.714,"","Primarily Synechococcus cyanobacteria"
"24610",6,8,"Prokaryote","Unknown","Unknown157",8.41128142857143e-12,0.00466833010869827,0.00466833010869827,NA,NA,185564653923.571,"","Primarily Synechococcus cyanobacteria"
"5432",6,8,"Prokaryote","Unknown","Unknown158",6.63184e-12,0.0024091482379802,0.0024091482379802,NA,NA,1.24972e+11,"","Primarily Synechococcus cyanobacteria"
"247",6,8,"Prokaryote","Unknown","Unknown159",4.884976e-12,0.00210122103019261,0.00210122103019261,NA,NA,153505921689.8,"","Primarily Synechococcus cyanobacteria"
"5438",6,8,"Prokaryote","Unknown","Unknown16",3.88579e-12,0.00848053544282221,0.00848053544282221,NA,NA,8.00545e+11,"","Primarily Synechococcus cyanobacteria"
"248",6,8,"Prokaryote","Unknown","Unknown160",7.232705e-13,0.00170091653522905,0.00170091653522905,NA,NA,1.055469e+12,"","Primarily Synechococcus cyanobacteria"
"249",6,8,"Prokaryote","Unknown","Unknown161",3.05608e-13,0.00175070938359555,0.00175070938359555,NA,NA,2851076666666.67,"","Primarily Synechococcus cyanobacteria"
"5447",6,8,"Prokaryote","Unknown","Unknown162",3.70093e-13,0.00187019875189056,0.00187019875189056,NA,NA,2.45787e+12,"","Primarily Synechococcus cyanobacteria"
"250",6,8,"Prokaryote","Unknown","Unknown163",2.3655625e-13,0.000879025476202486,0.000879025476202486,NA,NA,1907103333333.33,"","Primarily Synechococcus cyanobacteria"
"251",6,8,"Prokaryote","Unknown","Unknown164",3.59763666666667e-13,0.000608894594350807,0.000608894594350807,NA,NA,826003833333.333,"","Primarily Synechococcus cyanobacteria"
"5460",6,8,"Prokaryote","Unknown","Unknown165",1.25258e-13,0.000565593335032027,0.000565593335032027,NA,NA,2.50116e+12,"","Primarily Synechococcus cyanobacteria"
"252",6,8,"Prokaryote","Unknown","Unknown166",1.90177366666667e-13,0.00118987982907937,0.00118987982907937,NA,NA,3296283333333.33,"","Primarily Synechococcus cyanobacteria"
"253",6,8,"Prokaryote","Unknown","Unknown167",2.68785933333333e-13,0.0010138641965507,0.0010138641965507,NA,NA,1906442833333.33,"","Primarily Synechococcus cyanobacteria"
"254",6,8,"Prokaryote","Unknown","Unknown168",3.71830142857143e-13,0.000814025993482664,0.000814025993482664,NA,NA,1064220571428.57,"","Primarily Synechococcus cyanobacteria"
"5477",6,8,"Prokaryote","Unknown","Unknown169",1.05538e-13,0.00072450340345653,0.00072450340345653,NA,NA,3.88152e+12,"","Primarily Synechococcus cyanobacteria"
"5478",6,8,"Prokaryote","Unknown","Unknown17",2.19576e-12,0.00469653856298188,0.00469653856298188,NA,NA,8.40199e+11,"","Primarily Synechococcus cyanobacteria"
"255",6,8,"Prokaryote","Unknown","Unknown170",2.64730966666667e-13,0.000991009375545243,0.000991009375545243,NA,NA,1.895465e+12,"","Primarily Synechococcus cyanobacteria"
"256",6,8,"Prokaryote","Unknown","Unknown171",2.505624e-13,0.000888650757166667,0.000888650757166667,NA,NA,1807692800000,"","Primarily Synechococcus cyanobacteria"
"257",6,8,"Prokaryote","Unknown","Unknown18",6.476055e-12,0.0113163752744259,0.0113163752744259,NA,NA,602863333333.333,"","Primarily Synechococcus cyanobacteria"
"258",6,8,"Prokaryote","Unknown","Unknown19",4.61323954545455e-12,0.0087006735174164,0.0087006735174164,NA,NA,677712454545.455,"","Primarily Synechococcus cyanobacteria"
"5512",6,8,"Prokaryote","Unknown","Unknown2",1.42181e-11,0.0246766252469762,0.0246766252469762,NA,NA,5.44857e+11,"","Primarily Synechococcus cyanobacteria"
"259",6,8,"Prokaryote","Unknown","Unknown20",7.56321e-12,0.0213095311117426,0.0213095311117426,NA,NA,954118500000,"","Primarily Synechococcus cyanobacteria"
"260",6,8,"Prokaryote","Unknown","Unknown21",3.25389714285714e-12,0.0104403590024202,0.0104403590024202,NA,NA,1202271285714.29,"","Primarily Synechococcus cyanobacteria"
"5522",6,8,"Prokaryote","Unknown","Unknown22",1.01619e-11,0.00540281233560428,0.00540281233560428,NA,NA,1.73775e+11,"","Primarily Synechococcus cyanobacteria"
"261",6,8,"Prokaryote","Unknown","Unknown23",6.75891666666667e-12,0.0125994662028246,0.0125994662028246,NA,NA,639836666666.667,"","Primarily Synechococcus cyanobacteria"
"5526",6,8,"Prokaryote","Unknown","Unknown24",4.8299e-12,0.0117457608921222,0.0117457608921222,NA,NA,8.6906e+11,"","Primarily Synechococcus cyanobacteria"
"262",6,8,"Prokaryote","Unknown","Unknown25",6.260325e-12,0.0066229814351701,0.0066229814351701,NA,NA,3.66475e+11,"","Primarily Synechococcus cyanobacteria"
"5529",6,8,"Prokaryote","Unknown","Unknown26",1.56012e-12,0.00368666746758191,0.00368666746758191,NA,NA,9.67111e+11,"","Primarily Synechococcus cyanobacteria"
"263",6,8,"Prokaryote","Unknown","Unknown27",1.750255e-12,0.0083797612598859,0.0083797612598859,NA,NA,1.93258e+12,"","Primarily Synechococcus cyanobacteria"
"5534",6,8,"Prokaryote","Unknown","Unknown28",2.89951e-12,0.009998663421729,0.009998663421729,NA,NA,1.31014e+12,"","Primarily Synechococcus cyanobacteria"
"264",6,8,"Prokaryote","Unknown","Unknown29",2.13152461538462e-12,0.0034520360524921,0.0034520360524921,NA,NA,6.38442e+11,"","Primarily Synechococcus cyanobacteria"
"265",6,8,"Prokaryote","Unknown","Unknown3",2.33843e-11,0.0547862400425714,0.0547862400425714,NA,NA,6.92876e+11,"","Primarily Synechococcus cyanobacteria"
"266",6,8,"Prokaryote","Unknown","Unknown30",7.07781333333333e-12,0.00958045887774012,0.00958045887774012,NA,NA,4.62039e+11,"","Primarily Synechococcus cyanobacteria"
"267",6,8,"Prokaryote","Unknown","Unknown31",4.28246e-12,0.00621265843744199,0.00621265843744199,NA,NA,525969166666.667,"","Primarily Synechococcus cyanobacteria"
"5560",6,8,"Prokaryote","Unknown","Unknown32",2.9672e-12,0.00281097942279739,0.00281097942279739,NA,NA,3.58929e+11,"","Primarily Synechococcus cyanobacteria"
"268",6,8,"Prokaryote","Unknown","Unknown33",8.79113e-12,0.00791481884506636,0.00791481884506636,NA,NA,299426500000,"","Primarily Synechococcus cyanobacteria"
"269",6,8,"Prokaryote","Unknown","Unknown34",8.04161666666667e-12,0.00254366916525332,0.00254366916525332,NA,NA,106329892709.333,"","Primarily Synechococcus cyanobacteria"
"270",6,8,"Prokaryote","Unknown","Unknown35",6.670515e-12,0.00413359658313633,0.00413359658313633,NA,NA,2.13034e+11,"","Primarily Synechococcus cyanobacteria"
"271",6,8,"Prokaryote","Unknown","Unknown36",2.67467666666667e-12,0.0056938983098179,0.0056938983098179,NA,NA,816667333333.333,"","Primarily Synechococcus cyanobacteria"
"272",6,8,"Prokaryote","Unknown","Unknown37",2.005425e-12,0.00235380263928251,0.00235380263928251,NA,NA,4.66099e+11,"","Primarily Synechococcus cyanobacteria"
"5573",6,8,"Prokaryote","Unknown","Unknown38",3.58992e-12,0.00437999266560776,0.00437999266560776,NA,NA,4.51812e+11,"","Primarily Synechococcus cyanobacteria"
"273",6,8,"Prokaryote","Unknown","Unknown39",7.49034625e-12,0.00589561329961009,0.00589561329961009,NA,NA,266849375000,"","Primarily Synechococcus cyanobacteria"
"274",6,8,"Prokaryote","Unknown","Unknown4",1.59570666666667e-11,0.0273574010793656,0.0273574010793656,NA,NA,530819333333.333,"","Primarily Synechococcus cyanobacteria"
"5585",6,8,"Prokaryote","Unknown","Unknown40",1.75049e-12,0.000291655421203312,0.000291655421203312,NA,NA,67252833138,"","Primarily Synechococcus cyanobacteria"
"5586",6,8,"Prokaryote","Unknown","Unknown41",1.02577e-12,0.00107940068684446,0.00107940068684446,NA,NA,4.52883e+11,"","Primarily Synechococcus cyanobacteria"
"275",6,8,"Prokaryote","Unknown","Unknown42",3.3248175e-12,0.0063299896385734,0.0063299896385734,NA,NA,7.11545e+11,"","Primarily Synechococcus cyanobacteria"
"5591",6,8,"Prokaryote","Unknown","Unknown43",8.94711e-12,0.00852829559402769,0.00852829559402769,NA,NA,3.16342e+11,"","Primarily Synechococcus cyanobacteria"
"5592",6,8,"Prokaryote","Unknown","Unknown44",1.07513e-12,0.00223975361127801,0.00223975361127801,NA,NA,8.91545e+11,"","Primarily Synechococcus cyanobacteria"
"276",6,8,"Prokaryote","Unknown","Unknown45",6.245445e-13,0.00220983684983333,0.00220983684983333,NA,NA,1.61625e+12,"","Primarily Synechococcus cyanobacteria"
"5595",6,8,"Prokaryote","Unknown","Unknown46",1.57773e-13,0.000643543321818367,0.000643543321818367,NA,NA,2.19766e+12,"","Primarily Synechococcus cyanobacteria"
"5596",6,8,"Prokaryote","Unknown","Unknown47",7.43832e-14,0.000392304358760155,0.000392304358760155,NA,NA,3.10993e+12,"","Primarily Synechococcus cyanobacteria"
"5597",6,8,"Prokaryote","Unknown","Unknown48",8.65687e-12,0.00114117305526863,0.00114117305526863,NA,NA,43922457047,"","Primarily Synechococcus cyanobacteria"
"277",6,8,"Prokaryote","Unknown","Unknown49",8.340025e-12,0.00417641686437786,0.00417641686437786,NA,NA,167600661065,"","Primarily Synechococcus cyanobacteria"
"5600",6,8,"Prokaryote","Unknown","Unknown5",1.09273e-11,0.00515871436353313,0.00515871436353313,NA,NA,1.52963e+11,"","Primarily Synechococcus cyanobacteria"
"5601",6,8,"Prokaryote","Unknown","Unknown50",3.17097e-13,0.00250573611240234,0.00250573611240234,NA,NA,3.91543e+12,"","Primarily Synechococcus cyanobacteria"
"278",6,8,"Prokaryote","Unknown","Unknown51",9.52114e-14,0.000762523583880929,0.000762523583880929,NA,NA,4.584595e+12,"","Primarily Synechococcus cyanobacteria"
"5604",6,8,"Prokaryote","Unknown","Unknown52",6.55112e-14,0.000495312913545706,0.000495312913545706,NA,NA,4.52674e+12,"","Primarily Synechococcus cyanobacteria"
"5605",6,8,"Prokaryote","Unknown","Unknown53",9.73267e-13,0.0017622088829741,0.0017622088829741,NA,NA,7.84182e+11,"","Primarily Synechococcus cyanobacteria"
"5606",6,8,"Prokaryote","Unknown","Unknown54",1.27315e-11,0.00382613585755997,0.00382613585755997,NA,NA,95603674541,"","Primarily Synechococcus cyanobacteria"
"5607",6,8,"Prokaryote","Unknown","Unknown55",5.2638e-12,0.00786297708281641,0.00786297708281641,NA,NA,5.28337e+11,"","Primarily Synechococcus cyanobacteria"
"5608",6,8,"Prokaryote","Unknown","Unknown56",8.69311e-12,0.0089628070155879,0.0089628070155879,NA,NA,3.43358e+11,"","Primarily Synechococcus cyanobacteria"
"5609",6,8,"Prokaryote","Unknown","Unknown57",8.24943e-12,0.0082294357192418,0.0082294357192418,NA,NA,3.34314e+11,"","Primarily Synechococcus cyanobacteria"
"279",6,8,"Prokaryote","Unknown","Unknown58",4.506405e-12,0.0108412979833509,0.0108412979833509,NA,NA,866903500000,"","Primarily Synechococcus cyanobacteria"
"5612",6,8,"Prokaryote","Unknown","Unknown59",6.61731e-12,0.00682220403554838,0.00682220403554838,NA,NA,3.54765e+11,"","Primarily Synechococcus cyanobacteria"
"280",6,8,"Prokaryote","Unknown","Unknown6",9.74168e-12,0.0100964526839566,0.0100964526839566,NA,NA,340469500000,"","Primarily Synechococcus cyanobacteria"
"5615",6,8,"Prokaryote","Unknown","Unknown60",9.84041e-14,0.000769085721375354,0.000769085721375354,NA,NA,4.45635e+12,"","Primarily Synechococcus cyanobacteria"
"281",6,8,"Prokaryote","Unknown","Unknown61",6.090732e-13,0.00377359313883225,0.00377359313883225,NA,NA,2838602400000,"","Primarily Synechococcus cyanobacteria"
"5621",6,8,"Prokaryote","Unknown","Unknown62",7.50428e-14,0.00049973620726678,0.00049973620726678,NA,NA,3.9226e+12,"","Primarily Synechococcus cyanobacteria"
"282",6,8,"Prokaryote","Unknown","Unknown63",3.06276e-13,0.000951356381571897,0.000951356381571897,NA,NA,1.545525e+12,"","Primarily Synechococcus cyanobacteria"
"5624",6,8,"Prokaryote","Unknown","Unknown64",3.7634e-12,0.00152907372295979,0.00152907372295979,NA,NA,1.49609e+11,"","Primarily Synechococcus cyanobacteria"
"283",6,8,"Prokaryote","Unknown","Unknown65",9.178125e-13,0.0012134813595744,0.0012134813595744,NA,NA,576670833333.333,"","Primarily Synechococcus cyanobacteria"
"284",6,8,"Prokaryote","Unknown","Unknown66",1.28234116666667e-11,0.00718593960980196,0.00718593960980196,NA,NA,178114333333.333,"","Primarily Synechococcus cyanobacteria"
"285",6,8,"Prokaryote","Unknown","Unknown67",4.290565e-12,0.0029903033436117,0.0029903033436117,NA,NA,252626173390.5,"","Primarily Synechococcus cyanobacteria"
"5641",6,8,"Prokaryote","Unknown","Unknown68",1.19512e-11,0.00519227063762271,0.00519227063762271,NA,NA,1.39263e+11,"","Primarily Synechococcus cyanobacteria"
"286",6,8,"Prokaryote","Unknown","Unknown69",2.97291114285714e-12,0.00322123551340672,0.00322123551340672,NA,NA,4.10429e+11,"","Primarily Synechococcus cyanobacteria"
"5649",6,8,"Prokaryote","Unknown","Unknown7",1.05435e-11,0.0029671846190764,0.0029671846190764,NA,NA,91575840145,"","Primarily Synechococcus cyanobacteria"
"287",6,8,"Prokaryote","Unknown","Unknown70",1.140168e-11,0.00459613562187426,0.00459613562187426,NA,NA,129947236144,"","Primarily Synechococcus cyanobacteria"
"288",6,8,"Prokaryote","Unknown","Unknown71",1.458831625e-11,0.00795358700067745,0.00795358700067745,NA,NA,170630462288.25,"","Primarily Synechococcus cyanobacteria"
"289",6,8,"Prokaryote","Unknown","Unknown72",1.30771042857143e-12,0.00161925361783301,0.00161925361783301,NA,NA,517608285714.286,"","Primarily Synechococcus cyanobacteria"
"290",6,8,"Prokaryote","Unknown","Unknown73",7.77155285714286e-12,0.00627912227074799,0.00627912227074799,NA,NA,272715309969.714,"","Primarily Synechococcus cyanobacteria"
"291",6,8,"Prokaryote","Unknown","Unknown74",3.789745e-12,0.00304713806745854,0.00304713806745854,NA,NA,295820500000,"","Primarily Synechococcus cyanobacteria"
"5679",6,8,"Prokaryote","Unknown","Unknown75",1.35739e-12,0.00052906467346193,0.00052906467346193,NA,NA,1.62203e+11,"","Primarily Synechococcus cyanobacteria"
"292",6,8,"Prokaryote","Unknown","Unknown76",6.00224e-13,0.00201426782895219,0.00201426782895219,NA,NA,1.54023e+12,"","Primarily Synechococcus cyanobacteria"
"293",6,8,"Prokaryote","Unknown","Unknown77",2.50074666666667e-13,0.00149398126556327,0.00149398126556327,NA,NA,3.045695e+12,"","Primarily Synechococcus cyanobacteria"
"294",6,8,"Prokaryote","Unknown","Unknown78",2.34793833333333e-13,0.000830981223879465,0.000830981223879465,NA,NA,1818031666666.67,"","Primarily Synechococcus cyanobacteria"
"295",6,8,"Prokaryote","Unknown","Unknown79",3.0068925e-13,0.000849753556248205,0.000849753556248205,NA,NA,1409224750000,"","Primarily Synechococcus cyanobacteria"
"296",6,8,"Prokaryote","Unknown","Unknown8",3.94784571428571e-11,0.023059592902645,0.023059592902645,NA,NA,162221183284.571,"","Primarily Synechococcus cyanobacteria"
"5705",6,8,"Prokaryote","Unknown","Unknown80",3.66518e-13,0.00103319681193377,0.00103319681193377,NA,NA,1.3727e+12,"","Primarily Synechococcus cyanobacteria"
"297",6,8,"Prokaryote","Unknown","Unknown81",1.771552375e-13,0.000947828500201548,0.000947828500201548,NA,NA,2842841250000,"","Primarily Synechococcus cyanobacteria"
"298",6,8,"Prokaryote","Unknown","Unknown82",1.7967654e-13,0.000916899270875044,0.000916899270875044,NA,NA,2.70689e+12,"","Primarily Synechococcus cyanobacteria"
"299",6,8,"Prokaryote","Unknown","Unknown83",2.94733428571429e-13,0.00112723598189508,0.00112723598189508,NA,NA,1911759428571.43,"","Primarily Synechococcus cyanobacteria"
"5726",6,8,"Prokaryote","Unknown","Unknown84",2.9659e-13,0.000597636064977753,0.000597636064977753,NA,NA,1.00647e+12,"","Primarily Synechococcus cyanobacteria"
